,id,cast,director
2977,112336,"['Anthony Hopkins', 'Helen Mirren', 'Scarlett Johansson']",['Sacha Gervasi']
2978,615643,"['Steven Yeun', 'Han Yeri', 'Youn Yuh-jung']",['Lee Isaac Chung']
2979,49009,"['Ed Harris', 'Jim Sturgess', 'Saoirse Ronan']",['Peter Weir']
2980,884605,"['Jennifer Lawrence', 'Andrew Barth Feldman', 'Laura Benanti']",['Gene Stupnitsky']
2981,527261,"['Stanley Tucci', 'Kiernan Shipka', 'Miranda Otto']",['John R. Leonetti']
2982,8838,"['Bruce Willis', 'Alec Baldwin', 'Miko Hughes']",['Harold Becker']
2983,11228,"['Sylvester Stallone', 'Amy Brenneman', 'Viggo Mortensen']",['Rob Cohen']
2984,6844,"['Charlton Heston', 'Yul Brynner', 'Anne Baxter']",['Cecil B. DeMille']
2985,2142,"['Sylvester Stallone', 'Harvey Keitel', 'Ray Liotta']",['James Mangold']
2986,389053,"['Adam Sandler', 'David Spade', 'Paula Patton']",['Steven Brill']
2987,45132,"['Rainn Wilson', 'Elliot Page', 'Liv Tyler']",['James Gunn']
2988,568620,"['Henry Golding', 'Andrew Koji', 'Haruka Abe']",['Robert Schwentke']
2989,11187,"['Justin Whalin', 'Perrey Reeves', 'Jeremy Sylvers']",['Jack Bender']
2990,10715,"['Brendan Fraser', 'Jenna Elfman', 'Steve Martin']",['Joe Dante']
2991,14191,"['Emma Roberts', 'JoJo', 'Sara Paxton']",['Elizabeth Allen Rosenbaum']
2992,14462,"['Denzel Washington', 'Meryl Streep', 'Liev Schreiber']",['Jonathan Demme']
2993,663712,"['Lauren LaVera', 'David Howard Thornton', 'Elliott Fullam']",['Damien Leone']
2994,399121,"['Jean Dujardin', 'Louis Garrel', 'Emmanuelle Seigner']",['Roman Polanski']
2995,424781,"['LaKeith Stanfield', 'Tessa Thompson', 'Jermaine Fowler']",['Boots Riley']
2996,126963,"['Masako Nozawa', 'Koichi Yamadera', 'Masakazu Morita']",['Masahiro Hosoda']
2997,484482,"['Mathieu Amalric', 'Guillaume Canet', 'Benoît Poelvoorde']",['Gilles Lellouche']
2998,33909,"['Michael Douglas', 'Shia LaBeouf', 'Josh Brolin']",['Oliver Stone']
2999,284427,"['Tom Schilling', ""Elyas M'Barek"", 'Wotan Wilke Möhring']",['Baran bo Odar']
3000,9944,"['Julia Roberts', 'Denzel Washington', 'Sam Shepard']",['Alan J. Pakula']
3001,3112,"['Billy Chapin', 'Robert Mitchum', 'Sally Jane Bruce']",['Charles Laughton']
3002,23742,"['Bruce Willis', 'Tracy Morgan', 'Seann William Scott']",['Kevin Smith']
3003,11529,"['Reese Witherspoon', 'Josh Lucas', 'Patrick Dempsey']",['Andy Tennant']
3004,16577,"['Nicolas Cage', 'Madeline Carroll', 'Freddie Highmore']",['David Bowers']
3005,705,"['Bette Davis', 'Anne Baxter', 'George Sanders']",['Joseph L. Mankiewicz']
3006,1551,"['Kiefer Sutherland', 'Julia Roberts', 'Kevin Bacon']",['Joel Schumacher']
3007,760883,"['Peri Baumeister', 'Carl Anton Koch', 'Kais Setti']",['Peter Thorwarth']
3008,597219,"['Leah Lewis', 'Daniel Diemer', 'Alexxis Lemire']",['Alice Wu']
3009,8469,"['John Belushi', 'Tim Matheson', 'John Vernon']",['John Landis']
3010,3035,"['Colin Clive', 'Mae Clarke', 'John Boles']",['James Whale']
3011,578701,"['Angelina Jolie', 'Finn Little', 'Jon Bernthal']",['Taylor Sheridan']
3012,489925,"['Elsie Fisher', 'Josh Hamilton', 'Emily Robinson']",['Bo Burnham']
3013,9386,"['Clint Eastwood', 'John Malkovich', 'Rene Russo']",['Wolfgang Petersen']
3014,964980,"['Matt Damon', 'Ben Affleck', 'Jason Bateman']",['Ben Affleck']
3015,21575,"['Tahar Rahim', 'Niels Arestrup', 'Adel Bencherif']",['Jacques Audiard']
3016,308639,"['Shameik Moore', 'Zoë Kravitz', 'A$AP Rocky']",['Rick Famuyiwa']
3017,60670,"['Jean Reno', 'Vincent Cassel', 'Nadia Farès']",['Mathieu Kassovitz']
3018,11153,"['Chevy Chase', ""Beverly D'Angelo"", 'Anthony Michael Hall']",['Harold Ramis']
3019,565028,"['Yahya Abdul-Mateen II', 'Teyonah Parris', 'Colman Domingo']",['Nia DaCosta']
3020,8845,"['Steven Seagal', 'Tommy Lee Jones', 'Gary Busey']",['Andrew Davis']
3021,315664,"['Meryl Streep', 'Hugh Grant', 'Simon Helberg']",['Stephen Frears']
3022,586863,"['Damien Bonnard', 'Alexis Manenti', 'Djebril Zonga']",['Ladj Ly']
3023,18491,"['Megumi Ogata', 'Megumi Hayashibara', 'Kotono Mitsuishi']","['Hideaki Anno', 'Kazuya Tsurumaki']"
3024,152737,"['Julia Roberts', 'Meryl Streep', 'Julianne Nicholson']",['John Wells']
3025,9035,"['Nathan Fillion', 'Michael Rooker', 'Elizabeth Banks']",['James Gunn']
3026,11968,"['Paul Walker', 'Jessica Alba', 'Scott Caan']",['John Stockwell']
3027,287948,"['Ed Skrein', 'Ray Stevenson', 'Loan Chabanol']",['Camille Delamarre']
3028,2334,"['Samy Naceri', 'Frédéric Diefenthal', 'Bernard Farcy']",['Gérard Krawczyk']
3029,395993,"['Jake Gyllenhaal', 'Tatiana Maslany', 'Miranda Richardson']",['David Gordon Green']
3030,506574,"['Dove Cameron', 'Cameron Boyce', 'Sofia Carson']",['Kenny Ortega']
3031,10157,"['Steve Guttenberg', 'Bubba Smith', 'David Graf']",['Jerry Paris']
3032,416144,"['Dev Patel', 'Armie Hammer', 'Nazanin Boniadi']",['Anthony Maras']
3033,146239,"['Vince Vaughn', 'Cobie Smulders', 'Chris Pratt']",['Ken Scott']
3034,84348,"['Calvin Lee Reeder', 'Lane Hughes', 'Kentucker Audley']","['Glenn McQuaid', 'Joe Swanberg', 'Tyler Gillett', 'Ti West', 'Justin Martinez', 'Adam Wingard', 'Chad Villella', 'Matt Bettinelli-Olpin', 'David Bruckner']"
3035,234,"['Werner Krauß', 'Conrad Veidt', 'Friedrich Fehér']",['Robert Wiene']
3036,521935,"['Madeline Brewer', 'Patch Darragh', 'Melora Walters']",['Daniel Goldhaber']
3037,22832,"['Rain', 'Naomie Harris', 'Sung Kang']",['James McTeigue']
3038,14254,"['Emily Browning', 'Arielle Kebbel', 'David Strathairn']","['Charles Guard', 'Thomas Guard']"
3039,10030,"['Dane Cook', 'Jessica Alba', 'Dan Fogler']",['Mark Helfrich']
3040,483104,"['Rose McIver', 'Ben Lamb', 'Alice Krige']",['Alex Zamm']
3041,2251,"['Richard Gere', 'Diane Lane', 'Olivier Martinez']",['Adrian Lyne']
3042,14199,"['Taylor Lautner', 'Taylor Dooley', 'Cayden Boyd']",['Robert Rodriguez']
3043,10357,"['Tommy Lee Jones', 'Anne Heche', 'Gaby Hoffmann']",['Mick Jackson']
3044,440298,"['Joanna Kulig', 'Tomasz Kot', 'Borys Szyc']",['Paweł Pawlikowski']
3045,10779,"['Michael J. Fox', 'Trini Alvarado', 'Peter Dobson']",['Peter Jackson']
3046,11355,"['Drew Barrymore', 'David Arquette', 'Molly Shannon']",['Raja Gosnell']
3047,6280,"['Arnold Schwarzenegger', 'Danny DeVito', 'Emma Thompson']",['Ivan Reitman']
3048,10377,"['Joe Pesci', 'Ralph Macchio', 'Marisa Tomei']",['Jonathan Lynn']
3049,9726,"['Russell Crowe', 'Albert Finney', 'Marion Cotillard']",['Ridley Scott']
3050,377264,"['Kate Mara', 'Anya Taylor-Joy', 'Toby Jones']",['Luke Scott']
3051,225728,"['Michael Fassbender', 'Marion Cotillard', 'Paddy Considine']",['Justin Kurzel']
3052,6312,"['Samuel Le Bihan', 'Vincent Cassel', 'Émilie Dequenne']",['Christophe Gans']
3053,38357,"['Rachel McAdams', 'Harrison Ford', 'Diane Keaton']",['Roger Michell']
3054,11358,"['Dwayne Johnson', 'Johnny Knoxville', 'Neal McDonough']",['Kevin Bray']
3055,39781,"['Julianne Moore', 'Annette Bening', 'Mark Ruffalo']",['Lisa Cholodenko']
3056,4858,"['Nicole Kidman', 'Daniel Craig', 'Jeremy Northam']",['Oliver Hirschbiegel']
3057,513310,"['Frank Grillo', 'Mel Gibson', 'Naomi Watts']",['Joe Carnahan']
3058,8676,"['Matthew McConaughey', 'Kate Hudson', 'Donald Sutherland']",['Andy Tennant']
3059,254904,"['Pierce Brosnan', 'Luke Bracey', 'Olga Kurylenko']",['Roger Donaldson']
3060,9437,"['Morgan Freeman', 'Ashley Judd', 'Cary Elwes']",['Gary Fleder']
3061,4643,"['Kevin Costner', 'Ashton Kutcher', 'Sela Ward']",['Andrew Davis']
3062,98357,"['Mark Wahlberg', 'Russell Crowe', 'Catherine Zeta-Jones']",['Allen Hughes']
3063,11645,"['Tatsuya Nakadai', 'Akira Terao', 'Jinpachi Nezu']",['Akira Kurosawa']
3064,10010,"['Patrick Dempsey', 'Mandy Moore', 'Jeremy Suarez']",['Ben Gluck']
3065,316152,"['Matthew McConaughey', 'Gugu Mbatha-Raw', 'Mahershala Ali']",['Gary Ross']
3066,38684,"['Mia Wasikowska', 'Michael Fassbender', 'Jamie Bell']",['Cary Joji Fukunaga']
3067,404,"['Richard Farnsworth', 'Sissy Spacek', 'Harry Dean Stanton']",['David Lynch']
3068,9667,"['Adrien Brody', 'Keira Knightley', 'Kris Kristofferson']",['John Maybury']
3069,15165,"['Kelly Sheridan', 'Melissa Lyons', 'Julie Stevens']",['William Lau']
3070,615469,"['Chris Hemsworth', 'Miles Teller', 'Jurnee Smollett']",['Joseph Kosinski']
3071,460793,"['Josh Gad', 'Kristen Bell', 'Idina Menzel']","['Kevin Deters', 'Stevie Wermers-Skelton']"
3072,381,"['Cary Grant', 'Grace Kelly', 'Jessie Royce Landis']",['Alfred Hitchcock']
3073,442062,"['Jeremy Ray Taylor', 'Madison Iseman', 'Caleel Harris']",['Ari Sandel']
3074,522518,"['Marg Helgenberger', 'Betty Gilpin', 'Henry Lau']",['Gail Mancuso']
3075,491472,"['Willem Dafoe', 'Rupert Friend', 'Oscar Isaac']",['Julian Schnabel']
3076,11775,"['George Clooney', 'Catherine Zeta-Jones', 'Geoffrey Rush']","['Joel Coen', 'Ethan Coen']"
3077,618344,"['Matt Ryan', ""Jerry O'Connell"", 'Taissa Farmiga']","['Matt Peters', 'Christina Sotta']"
3078,11075,"['Ryo Ishibashi', 'Eihi Shiina', 'Jun Kunimura']",['Takashi Miike']
3079,72784,"['Karl Urban', 'James Marsden', 'Wentworth Miller']",['Erik Van Looy']
3080,9208,"['John Travolta', 'Christian Slater', 'Samantha Mathis']",['John Woo']
3081,315465,"['Koji Yakusho', 'Aoi Miyazaki', 'Shota Sometani']",['Mamoru Hosoda']
3082,638974,"['Adam Sandler', 'Jennifer Aniston', 'Mark Strong']",['Jeremy Garelick']
3083,9610,"['Arnold Schwarzenegger', 'Grace Jones', 'Wilt Chamberlain']",['Richard Fleischer']
3084,432068,"['Jean-Pierre Bacri', 'Gilles Lellouche', 'Jean-Paul Rouve']","['Éric Toledano', 'Olivier Nakache']"
3085,3600,"['Jennifer Love Hewitt', 'Freddie Prinze Jr.', 'Brandy Norwood']",['Danny Cannon']
3086,8836,"['David Duchovny', 'Gillian Anderson', 'Amanda Peet']",['Chris Carter']
3087,713,"['Holly Hunter', 'Harvey Keitel', 'Sam Neill']",['Jane Campion']
3088,12104,"['Bob Geldof', 'Christine Hargreaves', 'James Laurenson']",['Alan Parker']
3089,790,"['Adrienne Barbeau', 'Hal Holbrook', 'Janet Leigh']",['John Carpenter']
3090,9829,"['J.J. Johnson', 'Gary Commock', 'Polly Adams']",['Paul Greengrass']
3091,2114,"['Ming-Na Wen', 'Alec Baldwin', 'Ving Rhames']","['Hironobu Sakaguchi', 'Motonori Sakakibara']"
3092,635,"['Mickey Rourke', 'Robert De Niro', 'Lisa Bonet']",['Alan Parker']
3093,247,"['Sterling Hayden', 'Coleen Gray', 'Vince Edwards']",['Stanley Kubrick']
3094,11001,"['Martin Lawrence', 'Luke Wilson', 'Dave Chappelle']",['Les Mayfield']
3095,102362,"['Colin Farrell', 'Noomi Rapace', 'Terrence Howard']",['Niels Arden Oplev']
3096,142061,"['Peter Weller', 'Ariel Winter', 'David Selby']",['Jay Oliva']
3097,583406,"['LaKeith Stanfield', 'Daniel Kaluuya', 'Dominique Fishback']",['Shaka King']
3098,269795,"['Michiel Huisman', 'Teresa Palmer', 'Sam Reid']",['Paul Currie']
3099,1391,"['Diego Luna', 'Gael García Bernal', 'Maribel Verdú']",['Alfonso Cuarón']
3100,50698,"['Sean Rogerson', 'Ashleigh Gryzko', 'Merwin Mondesir']","['Stuart Ortiz', 'Colin Minihan']"
3101,7972,"['Philip Seymour Hoffman', 'Ethan Hawke', 'Albert Finney']",['Sidney Lumet']
3102,1985,"['Ralph Fiennes', 'Rachel Weisz', 'Danny Huston']",['Fernando Meirelles']
3103,199373,"['Nicolas Cage', 'Vanessa Hudgens', 'John Cusack']",['Scott Walker']
3104,12139,"['Walter Matthau', 'Mason Gamble', 'Joan Plowright']",['Nick Castle']
3105,406994,"['Olivia DeJonge', 'Levi Miller', 'Ed Oxenbould']",['Chris Peckover']
3106,187596,"['Elizabeth Banks', 'James Marsden', 'Gillian Jacobs']",['Steven Brill']
3107,4474,"['Uma Thurman', 'Luke Wilson', 'Anna Faris']",['Ivan Reitman']
3108,71469,"['Emile Hirsch', 'Rachael Taylor', 'Olivia Thirlby']",['Chris Gorak']
3109,7364,"['Matthew McConaughey', 'Penélope Cruz', 'Steve Zahn']",['Breck Eisner']
3110,80280,"['Leticia Dolera', 'Diego Martín', 'Ismael Martínez']",['Paco Plaza']
3111,9647,"['Bill Murray', 'Karen Allen', 'John Forsythe']",['Richard Donner']
3112,9331,"['Harrison Ford', 'Willem Dafoe', 'Joaquim de Almeida']",['Phillip Noyce']
3113,539681,"['Dwayne Johnson', 'Kevin Hart', 'John Krasinski']",['Jared Stern']
3114,188166,"['Macon Blair', 'Devin Ratray', 'Amy Hargreaves']",['Jeremy Saulnier']
3115,13335,"['John Cho', 'Kal Penn', 'Neil Patrick Harris']","['Hayden Schlossberg', 'Jon Hurwitz']"
3116,511809,"['Ansel Elgort', 'Rachel Zegler', 'Ariana DeBose']",['Steven Spielberg']
3117,228194,"['Helen Mirren', 'Manish Dayal', 'Om Puri']",['Lasse Hallström']
3118,9454,"['Drew Barrymore', 'Anjelica Huston', 'Dougray Scott']",['Andy Tennant']
3119,10228,"['Rica Matsumoto', 'Ikue Otani', 'Mayumi Izuka']",['Kunihiko Yuyama']
3120,1266,"['Keanu Reeves', 'Forest Whitaker', 'Chris Evans']",['David Ayer']
3121,168,"['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",['Leonard Nimoy']
3122,227348,"['Andrew Jacobs', 'Jorge Diaz', 'Gabrielle Walsh']",['Christopher Landon']
3123,244,"['Robert Armstrong', 'Fay Wray', 'Bruce Cabot']","['Ernest B. Schoedsack', 'Merian C. Cooper']"
3124,14128,"['Jennifer Hale', 'Rob Paulsen', 'Corey Burton']",['John Kafka']
3125,504253,"['Mahiro Takasugi', 'Lynn', 'Yukiyo Fujii']",['Shinichiro Ushijima']
3126,6435,"['Sandra Bullock', 'Nicole Kidman', 'Stockard Channing']",['Griffin Dunne']
3127,400579,"['Charlize Theron', 'Mackenzie Davis', 'Ron Livingston']",['Jason Reitman']
3128,2605,"['Ally Sheedy', 'Steve Guttenberg', 'Fisher Stevens']",['John Badham']
3129,20533,"['Josh Brolin', 'John Malkovich', 'Megan Fox']",['Jimmy Hayward']
3130,9793,"['Michael McMillian', 'Jessica Stroup', 'Jacob Vargas']",['Martin Weisz']
3131,87826,"['Kevin James', 'Salma Hayek Pinault', 'Henry Winkler']",['Frank Coraci']
3132,472734,"['Danielle Macdonald', 'Jennifer Aniston', 'Odeya Rush']",['Anne Fletcher']
3133,6538,"['Tom Hanks', 'Julia Roberts', 'Philip Seymour Hoffman']",['Mike Nichols']
3134,21407,"['Josh Stewart', 'Juan Fernández', 'Michael Reilly Burke']",['Marcus Dunstan']
3135,11667,"['Jean-Claude Van Damme', 'Raúl Juliá', 'Ming-Na Wen']",['Steven E. de Souza']
3136,137116,"['Demi Lovato', 'Rainn Wilson', 'Joe Manganiello']",['Kelly Asbury']
3137,6068,"['Anne Heche', 'Harrison Ford', 'David Schwimmer']",['Ivan Reitman']
3138,399366,"['George MacKay', 'Anya Taylor-Joy', 'Charlie Heaton']",['Sergio G. Sánchez']
3139,840326,"['Jorma Tommila', 'Aksel Hennie', 'Jack Doolan']",['Jalmari Helander']
3140,734265,"['Nina Dobrev', 'Jimmy O. Yang', 'Darren Barnet']",['Hernán Jiménez']
3141,26736,"['Selena Gomez', 'Jake T. Austin', 'David Henrie']",['Lev L. Spiro']
3142,868759,"['Chris Evans', 'Ana de Armas', 'Adrien Brody']",['Dexter Fletcher']
3143,49020,"['Craig Roberts', 'Yasmin Paige', 'Sally Hawkins']",['Richard Ayoade']
3144,502292,"['K.J. Apa', 'Maia Mitchell', 'Jacob Latimore']",['William Bindley']
3145,124459,"['Steve Carell', 'Steve Buscemi', 'Olivia Wilde']",['Don Scardino']
3146,341006,"['John Gallagher Jr.', 'Tony Goldwyn', 'Adria Arjona']",['Greg McLean']
3147,682507,"['Daisy Edgar-Jones', 'Taylor John Smith', 'Harris Dickinson']",['Olivia Newman']
3148,2119,"['Tom Cruise', 'Robert Duvall', 'Nicole Kidman']",['Tony Scott']
3149,179,"['Nicole Kidman', 'Sean Penn', 'Catherine Keener']",['Sydney Pollack']
3150,597891,"['Mary Elizabeth Winstead', 'Miku Martineau', 'Woody Harrelson']",['Cedric Nicolas-Troyan']
3151,8007,"['Owen Wilson', 'Gene Hackman', 'Gabriel Macht']",['John Moore']
3152,150,"['Nick Nolte', 'Eddie Murphy', ""Annette O'Toole""]",['Walter Hill']
3153,8834,"['Mel Gibson', 'Julia Roberts', 'Patrick Stewart']",['Richard Donner']
3154,10294,"['Kate Beckinsale', 'Luke Wilson', 'Frank Whaley']",['Nimród Antal']
3155,115290,"['Indiana Evans', 'Brenton Thwaites', 'Denise Richards']","['Mikael Salomon', 'Jake Newsome']"
3156,20126,"['David Hemmings', 'Daria Nicolodi', 'Gabriele Lavia']",['Dario Argento']
3157,9441,"['Julia Roberts', 'Susan Sarandon', 'Ed Harris']",['Chris Columbus']
3158,487297,"['Taraji P. Henson', 'Aldis Hodge', 'Josh Brener']",['Adam Shankman']
3159,15588,"['Jean Dujardin', 'Louise Monot', 'Alex Lutz']",['Michel Hazanavicius']
3160,243940,"['Mark Duplass', 'Olivia Wilde', 'Donald Glover']",['David Gelb']
3161,2323,"['Kevin Costner', 'Amy Madigan', 'Gaby Hoffmann']",['Phil Alden Robinson']
3162,9604,"['Arnold Schwarzenegger', 'Jim Belushi', 'Peter Boyle']",['Walter Hill']
3163,175,"['Jean-Marc Barr', 'Jean Reno', 'Rosanna Arquette']",['Luc Besson']
3164,347201,"['Yuko Sanpei', 'Cocoro Kikuchi', 'Junko Takeuchi']",['Hiroyuki Yamashita']
3165,84332,"['Aubrey Plaza', 'Mark Duplass', 'Jake Johnson']",['Colin Trevorrow']
3166,535,"['Jennifer Beals', 'Michael Nouri', 'Sunny Johnson']",['Adrian Lyne']
3167,1694,"['Jeffrey Combs', 'Bruce Abbott', 'Barbara Crampton']",['Stuart Gordon']
3168,34806,"['Jennifer Lopez', ""Alex O'Loughlin"", 'Michaela Watkins']",['Alan Poul']
3169,504562,"['Edward Norton', 'Bruce Willis', 'Gugu Mbatha-Raw']",['Edward Norton']
3170,440471,"['Sylvester Stallone', 'Dave Bautista', 'Jesse Metcalfe']",['Steven C. Miller']
3171,86828,"['Simon Pegg', 'Kate Beckinsale', 'Rob Riggle']",['Terry Jones']
3172,51052,"['James McAvoy', 'Hugh Laurie', 'Bill Nighy']",['Sarah Smith']
3173,11260,"['Eddie Murphy', 'Elizabeth Banks', 'Gabrielle Union']",['Brian Robbins']
3174,7520,"['Tom Cruise', 'Bryan Brown', 'Elisabeth Shue']",['Roger Donaldson']
3175,241239,"['Oscar Isaac', 'Jessica Chastain', 'David Oyelowo']",['J.C. Chandor']
3176,10047,"['Milla Jovovich', 'John Malkovich', 'Faye Dunaway']",['Luc Besson']
3177,458220,"['Justin Timberlake', 'Ryder Allen', 'Juno Temple']",['Fisher Stevens']
3178,424121,"['Dan Stevens', 'Michael Sheen', 'Lucy Boynton']",['Gareth Evans']
3179,522924,"['Milo Ventimiglia', 'Kevin Costner', 'Amanda Seyfried']",['Simon Curtis']
3180,6073,"['Brad Pitt', 'Julia Roberts', 'James Gandolfini']",['Gore Verbinski']
3181,7985,"['Christina Ricci', 'James McAvoy', ""Catherine O'Hara""]",['Mark Palansky']
3182,1777,"['Michael Moore', 'John Conyers', 'Abdul Henderson']",['Michael Moore']
3183,30018,"['Kim Hye-ja', 'Won Bin', 'Jin Goo']",['Bong Joon-ho']
3184,10998,"['Michael Douglas', 'Glenn Close', 'Anne Archer']",['Adrian Lyne']
3185,398,"['Philip Seymour Hoffman', 'Catherine Keener', 'Clifton Collins Jr.']",['Bennett Miller']
3186,353326,"['Dev Patel', 'Jeremy Irons', 'Toby Jones']",['Matt Brown']
3187,26428,"['Rachel Weisz', 'Max Minghella', 'Oscar Isaac']",['Alejandro Amenábar']
3188,144336,"['Arnold Schwarzenegger', 'Sam Worthington', 'Olivia Williams']",['David Ayer']
3189,347969,"['Adam Sandler', 'Terry Crews', 'Jorge Garcia']",['Frank Coraci']
3190,301875,"['Nicholas Hoult', 'Kristen Stewart', 'Guy Pearce']",['Drake Doremus']
3191,429203,"['Robert Redford', 'Casey Affleck', 'Sissy Spacek']",['David Lowery']
3192,266294,"['Amy Poehler', 'Tina Fey', 'Maya Rudolph']",['Jason Moore']
3193,25769,"['Lou Taylor Pucci', 'Chris Pine', 'Piper Perabo']","['Àlex Pastor', 'David Pastor']"
3194,304357,"['Helen Mirren', 'Ryan Reynolds', 'Tatiana Maslany']",['Simon Curtis']
3195,437,"['Kari Matchett', 'Geraint Wyn Davies', 'Grace Lynn Kung']",['Andrzej Sekula']
3196,9293,"['Jesse Metcalfe', 'Brittany Snow', 'Ashanti']",['Betty Thomas']
3197,818397,"['Liam Neeson', 'Guy Pearce', 'Taj Atwal']",['Martin Campbell']
3198,626735,"['Channing Tatum', 'Aavi Haas', 'Ryder McLaughlin']","['Channing Tatum', 'Reid Carolin']"
3199,77949,"['Rebecca Hall', 'Dominic West', 'Imelda Staunton']",['Nick Murphy']
3200,340027,"['Chloë Grace Moretz', 'Thomas Mann', 'Richard Armitage']",['Gerard Barrett']
3201,722913,"['John David Washington', 'Zendaya']",['Sam Levinson']
3202,1480,"['Charlton Heston', 'Janet Leigh', 'Orson Welles']",['Orson Welles']
3203,10061,"['Kurt Russell', 'Stacy Keach', 'Steve Buscemi']",['John Carpenter']
3204,10776,"['Rick Moranis', 'Ellen Greene', 'Vincent Gardenia']",['Frank Oz']
3205,110416,"['David Rawle', ""Lucy O'Connell"", 'Brendan Gleeson']",['Tomm Moore']
3206,7305,"['Josh Hamilton', 'Bruce Ramsay', 'Ethan Hawke']",['Frank Marshall']
3207,13179,"['Mae Whitman', 'Kristin Chenoweth', 'Raven-Symoné']",['Bradley Raymond']
3208,485774,"['Dylan Minnette', 'Piercey Dalton', 'Sharif Atkins']","['Suzanne Coote', 'Matt Angel']"
3209,404378,"['Luke Treadaway', 'Ruta Gedmintas', 'Joanne Froggatt']",['Roger Spottiswoode']
3210,472451,"['Lucas Hedges', 'Nicole Kidman', 'Russell Crowe']",['Joel Edgerton']
3211,483202,"['Charlie Shotwell', 'Lili Taylor', 'Kelly Reilly']",['Ciarán Foy']
3212,2067,"['Gary Sinise', 'Tim Robbins', 'Don Cheadle']",['Brian De Palma']
3213,36670,"['Sean Connery', 'Klaus Maria Brandauer', 'Max von Sydow']",['Irvin Kershner']
3214,20760,"['Chris Sanders', 'Dakota Fanning', 'Tia Carrere']","['Tony Leondis', 'Michael LaBash']"
3215,201,"['Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner']",['Stuart Baird']
3216,171424,"['Lorenza Izzo', 'Ariel Levy', 'Sky Ferreira']",['Eli Roth']
3217,4960,"['Philip Seymour Hoffman', 'Samantha Morton', 'Jennifer Jason Leigh']",['Charlie Kaufman']
3218,664767,"['Patrick Seitz', 'Jordan Rodrigues', 'Jennifer Carpenter']",['Ethan Spaulding']
3219,207933,"['Kate Beckinsale', 'Jim Sturgess', 'David Thewlis']",['Brad Anderson']
3220,454619,"['Anna Faris', 'Eugenio Derbez', 'Eva Longoria']",['Rob Greenberg']
3221,480105,"['Sophie Nélisse', 'Corinne Foxx', 'Brianne Tju']",['Johannes Roberts']
3222,335578,"['Roland Møller', 'Louis Hofmann', 'Mikkel Boe Følsgaard']",['Martin Zandvliet']
3223,9356,"['Kirstie Alley', 'John Travolta', 'Bruce Willis']",['Amy Heckerling']
3224,146301,"['Cara Pifko', 'Olivia Taylor Dudley', 'Brit Shaw']",['Gregory Plotkin']
3225,184345,"['Marlon Wayans', 'Jaime Pressly', 'Essence Atkins']",['Michael Tiddes']
3226,892,"['Dominique Pinon', 'Marie-Laure Dougnac', 'Jean-Claude Dreyfus']","['Jean-Pierre Jeunet', 'Marc Caro']"
